,X,Y,Bed
2031,-184500.0,-1797000.0,284.17800216325656
2051,-174500.0,-1797000.0,324.35931980581137
2071,-164500.0,-1797000.0,252.38645045187596
2091,-154500.0,-1797000.0,316.94205483151416
2112,-294000.0,-1796500.0,221.85638537467796
2132,-284000.0,-1796500.0,161.44277268721208
2152,-274000.0,-1796500.0,357.8003537475297
2172,-264000.0,-1796500.0,347.7396462078797
2192,-254000.0,-1796500.0,349.1504710525086
2212,-244000.0,-1796500.0,369.93523129318993
2232,-234000.0,-1796500.0,221.27200748626612
2252,-224000.0,-1796500.0,117.16434054297967
2272,-214000.0,-1796500.0,305.1838892562781
2292,-204000.0,-1796500.0,238.0986873700799
2312,-194000.0,-1796500.0,286.0283535056276
2332,-184000.0,-1796500.0,173.0904897336499
2352,-174000.0,-1796500.0,416.17188959485344
2372,-164000.0,-1796500.0,328.7077353409982
2392,-154000.0,-1796500.0,382.9400344203028
2413,-293500.0,-1796000.0,43.39182345943385
2433,-283500.0,-1796000.0,203.81868712790387
2453,-273500.0,-1796000.0,142.35209820019026
2473,-263500.0,-1796000.0,357.2399870619782
2493,-253500.0,-1796000.0,225.0892090971659
2513,-243500.0,-1796000.0,270.39270386773865
2533,-233500.0,-1796000.0,293.6980494296686
2553,-223500.0,-1796000.0,302.6057291665205
2573,-213500.0,-1796000.0,250.76002779691177
2593,-203500.0,-1796000.0,278.6361644030578
2613,-193500.0,-1796000.0,326.01661639277154
2633,-183500.0,-1796000.0,-15.482086061656126
2653,-173500.0,-1796000.0,373.2543123404438
2673,-163500.0,-1796000.0,277.8158273439484
2693,-153500.0,-1796000.0,397.2298848550298
2714,-293000.0,-1795500.0,274.1353199042072
2734,-283000.0,-1795500.0,239.4168021551072
2754,-273000.0,-1795500.0,-5.546211957614584
2774,-263000.0,-1795500.0,382.0700127404227
2794,-253000.0,-1795500.0,393.83773514179774
2814,-243000.0,-1795500.0,303.3943856874602
2834,-233000.0,-1795500.0,221.65507414061025
2854,-223000.0,-1795500.0,371.8437919101565
2874,-213000.0,-1795500.0,384.95108496622674
2894,-203000.0,-1795500.0,311.56464545764004
2914,-193000.0,-1795500.0,256.064506690658
2934,-183000.0,-1795500.0,46.26980212762546
2954,-173000.0,-1795500.0,427.62400862589465
2974,-163000.0,-1795500.0,275.58033424999
2994,-153000.0,-1795500.0,406.66244166799953
3015,-292500.0,-1795000.0,96.4418737325268
3035,-282500.0,-1795000.0,329.5173779611182
3055,-272500.0,-1795000.0,66.79999068336178
3075,-262500.0,-1795000.0,401.171499444333
3095,-252500.0,-1795000.0,412.142480282384
3115,-242500.0,-1795000.0,274.9971788328456
3135,-232500.0,-1795000.0,206.01493850714908
3155,-222500.0,-1795000.0,368.8399070240328
3175,-212500.0,-1795000.0,382.36138105083336
3195,-202500.0,-1795000.0,354.9735851110915
3215,-192500.0,-1795000.0,301.6590202855556
3235,-182500.0,-1795000.0,245.95866681003557
3255,-172500.0,-1795000.0,435.0540588021725
3275,-162500.0,-1795000.0,298.31023063618693
3295,-152500.0,-1795000.0,371.3146053453222
3316,-292000.0,-1794500.0,108.675857349813
3336,-282000.0,-1794500.0,263.2026030777784
3356,-272000.0,-1794500.0,221.35664936464204
3376,-262000.0,-1794500.0,307.72935597840586
3396,-252000.0,-1794500.0,377.4237854799393
3416,-242000.0,-1794500.0,209.43385127502648
3436,-232000.0,-1794500.0,275.82816951797565
3456,-222000.0,-1794500.0,346.5962719133348
3476,-212000.0,-1794500.0,308.2021059796358
3496,-202000.0,-1794500.0,205.06672933855836
3516,-192000.0,-1794500.0,303.4737225916767
3536,-182000.0,-1794500.0,360.65219968700336
3556,-172000.0,-1794500.0,347.3630248636136
3576,-162000.0,-1794500.0,369.3376728348057
3596,-152000.0,-1794500.0,320.36693778892425
3617,-291500.0,-1794000.0,44.498091549953685
3637,-281500.0,-1794000.0,48.6115501685254
3657,-271500.0,-1794000.0,61.56960189587596
3677,-261500.0,-1794000.0,392.0743768076615
3697,-251500.0,-1794000.0,426.00823916641417
3717,-241500.0,-1794000.0,257.1014732521054
3737,-231500.0,-1794000.0,350.99884500145413
3757,-221500.0,-1794000.0,399.5919663050817
3777,-211500.0,-1794000.0,329.17268781491885
3797,-201500.0,-1794000.0,241.76808947972756
3817,-191500.0,-1794000.0,210.42440462748232
3837,-181500.0,-1794000.0,257.2312826263511
3857,-171500.0,-1794000.0,443.1154903299799
3877,-161500.0,-1794000.0,375.8547734842397
3897,-151500.0,-1794000.0,342.6405420579029
3918,-291000.0,-1793500.0,96.4482282673892
3938,-281000.0,-1793500.0,204.7247648296597
3958,-271000.0,-1793500.0,41.7029896734303
3978,-261000.0,-1793500.0,432.7398733513953
3998,-251000.0,-1793500.0,408.3654200247679
4018,-241000.0,-1793500.0,279.3148172740258
4038,-231000.0,-1793500.0,377.2721539302565
4058,-221000.0,-1793500.0,391.8465400486087
4078,-211000.0,-1793500.0,337.053806789684
4098,-201000.0,-1793500.0,294.1252884549902
4118,-191000.0,-1793500.0,319.1930148732471
4138,-181000.0,-1793500.0,301.8397889221287
4158,-171000.0,-1793500.0,465.4001334563781
4178,-161000.0,-1793500.0,430.6115358351346
4198,-151000.0,-1793500.0,299.7517861716961
4219,-290500.0,-1793000.0,183.70856467287345
4239,-280500.0,-1793000.0,341.5832840960892
4259,-270500.0,-1793000.0,144.2432722634737
4279,-260500.0,-1793000.0,413.93569322442505
4299,-250500.0,-1793000.0,334.7023266993399
4319,-240500.0,-1793000.0,178.07994741444753
4339,-230500.0,-1793000.0,429.8392486987461
4359,-220500.0,-1793000.0,336.1096116241353
4379,-210500.0,-1793000.0,99.5244883535514
4399,-200500.0,-1793000.0,384.22535403801766
4419,-190500.0,-1793000.0,350.0415471956227
4439,-180500.0,-1793000.0,293.5857054762868
4459,-170500.0,-1793000.0,394.9635371793784
4479,-160500.0,-1793000.0,271.8872186946658
4499,-150500.0,-1793000.0,340.5478646418131
4500,-300000.0,-1792500.0,296.366731064666
4520,-290000.0,-1792500.0,157.7941271575714
4540,-280000.0,-1792500.0,217.2472752902518
4560,-270000.0,-1792500.0,145.63583693355253
4580,-260000.0,-1792500.0,379.6159012159909
4600,-250000.0,-1792500.0,149.04467276294275
4620,-240000.0,-1792500.0,241.9503907999681
4640,-230000.0,-1792500.0,385.7075944293567
4660,-220000.0,-1792500.0,336.7318106056976
4680,-210000.0,-1792500.0,413.28787504259947
4700,-200000.0,-1792500.0,485.6483492307773
4720,-190000.0,-1792500.0,321.29929979995217
4740,-180000.0,-1792500.0,254.74137080007552
4760,-170000.0,-1792500.0,382.18712552838434
4780,-160000.0,-1792500.0,387.6602304939
4801,-299500.0,-1792000.0,408.8833024033389
4821,-289500.0,-1792000.0,99.0531209157202
4841,-279500.0,-1792000.0,111.42579511644244
4861,-269500.0,-1792000.0,291.7567160218539
4881,-259500.0,-1792000.0,361.8797409815888
4901,-249500.0,-1792000.0,146.42112617068634
4921,-239500.0,-1792000.0,211.4171050633345
4941,-229500.0,-1792000.0,397.7230427693892
4961,-219500.0,-1792000.0,438.1794163436641
4981,-209500.0,-1792000.0,423.3754070696978
5001,-199500.0,-1792000.0,493.2779433362117
5021,-189500.0,-1792000.0,418.9495304305726
5041,-179500.0,-1792000.0,378.051463385547
5061,-169500.0,-1792000.0,456.57781475273873
5081,-159500.0,-1792000.0,379.7801439843786
5102,-299000.0,-1791500.0,441.9224927779023
5122,-289000.0,-1791500.0,33.22073901586178
5142,-279000.0,-1791500.0,96.56260894763766
5162,-269000.0,-1791500.0,401.23587118385615
5182,-259000.0,-1791500.0,345.1991413205471
5202,-249000.0,-1791500.0,119.06804476911655
5222,-239000.0,-1791500.0,216.93939402709677
5242,-229000.0,-1791500.0,408.7850217616384
5262,-219000.0,-1791500.0,447.1279967445474
5282,-209000.0,-1791500.0,450.0189918600332
5302,-199000.0,-1791500.0,465.7960980357766
5322,-189000.0,-1791500.0,333.2445140409389
5342,-179000.0,-1791500.0,376.1110886696441
5362,-169000.0,-1791500.0,383.31407144882456
5382,-159000.0,-1791500.0,334.440139667662
5403,-298500.0,-1791000.0,340.61080394783835
5423,-288500.0,-1791000.0,1.5861389485852584
5443,-278500.0,-1791000.0,203.79772862825743
5463,-268500.0,-1791000.0,277.78216342714563
5483,-258500.0,-1791000.0,375.836580637481
5503,-248500.0,-1791000.0,259.13492900655416
5523,-238500.0,-1791000.0,305.1324408404765
5543,-228500.0,-1791000.0,309.03076545107854
5563,-218500.0,-1791000.0,421.0207553355274
5583,-208500.0,-1791000.0,355.48323897883205
5603,-198500.0,-1791000.0,520.7658621294405
5623,-188500.0,-1791000.0,323.5259700361389
5643,-178500.0,-1791000.0,304.53983160975184
5663,-168500.0,-1791000.0,358.20744954202377
5683,-158500.0,-1791000.0,348.0187002461294
5704,-298000.0,-1790500.0,-21.85715476579245
5724,-288000.0,-1790500.0,100.12282606415368
5744,-278000.0,-1790500.0,175.71498891502796
5764,-268000.0,-1790500.0,278.8536923229265
5784,-258000.0,-1790500.0,369.0609420559201
5804,-248000.0,-1790500.0,256.73820935499697
5824,-238000.0,-1790500.0,79.14653855776767
5844,-228000.0,-1790500.0,331.1553083032844
5864,-218000.0,-1790500.0,437.2091713603599
5884,-208000.0,-1790500.0,404.486894975078
5904,-198000.0,-1790500.0,494.8179105672296
5924,-188000.0,-1790500.0,342.4079479716156
5944,-178000.0,-1790500.0,267.371325617103
5964,-168000.0,-1790500.0,247.9814853526497
5984,-158000.0,-1790500.0,401.0994319479048
6005,-297500.0,-1790000.0,-180.88867497024611
6025,-287500.0,-1790000.0,32.58363701189205
6045,-277500.0,-1790000.0,168.49443813218818
6065,-267500.0,-1790000.0,253.41709835033012
6085,-257500.0,-1790000.0,360.22658671402456
6105,-247500.0,-1790000.0,185.61921863714443
6125,-237500.0,-1790000.0,217.2799577511128
6145,-227500.0,-1790000.0,219.23497156465797
6165,-217500.0,-1790000.0,455.99046046156377
6185,-207500.0,-1790000.0,444.5009292031809
6205,-197500.0,-1790000.0,451.9962573537314
6225,-187500.0,-1790000.0,138.2244250859736
6245,-177500.0,-1790000.0,259.5308311691213
6265,-167500.0,-1790000.0,287.01391962840745
6285,-157500.0,-1790000.0,351.85122801766016
6306,-297000.0,-1789500.0,-174.99244420252472
6326,-287000.0,-1789500.0,77.99306396674646
6346,-277000.0,-1789500.0,104.09530207171494
6366,-267000.0,-1789500.0,276.5941284760008
6386,-257000.0,-1789500.0,428.59290929561774
6406,-247000.0,-1789500.0,373.2814932628975
6426,-237000.0,-1789500.0,216.3060220719936
6446,-227000.0,-1789500.0,98.7659072365666
6466,-217000.0,-1789500.0,417.3857476309527
6486,-207000.0,-1789500.0,368.474900866148
6506,-197000.0,-1789500.0,400.1781770322276
6526,-187000.0,-1789500.0,183.33321444271564
6546,-177000.0,-1789500.0,217.6719260023297
6566,-167000.0,-1789500.0,300.2208868496633
6586,-157000.0,-1789500.0,285.4456480123089
6607,-296500.0,-1789000.0,-99.642926252909
6627,-286500.0,-1789000.0,96.7550330671346
6647,-276500.0,-1789000.0,125.22527992588448
6667,-266500.0,-1789000.0,279.7169691223501
6687,-256500.0,-1789000.0,328.34582280737686
6707,-246500.0,-1789000.0,329.229822044097
6727,-236500.0,-1789000.0,431.1662895046956
6747,-226500.0,-1789000.0,370.0726924054634
6767,-216500.0,-1789000.0,383.3102590339745
6787,-206500.0,-1789000.0,272.8770584410844
6807,-196500.0,-1789000.0,410.9102934936587
6827,-186500.0,-1789000.0,201.2141101155899
6847,-176500.0,-1789000.0,232.00472658578823
6867,-166500.0,-1789000.0,309.9885418854827
6887,-156500.0,-1789000.0,310.0320893401943
6908,-296000.0,-1788500.0,-86.62820585742087
6928,-286000.0,-1788500.0,-26.243305481679
6948,-276000.0,-1788500.0,116.7328163829065
6968,-266000.0,-1788500.0,283.5863648372489
6988,-256000.0,-1788500.0,406.9170631751426
7008,-246000.0,-1788500.0,387.30666163139966
7028,-236000.0,-1788500.0,462.689681113065
7048,-226000.0,-1788500.0,371.4829412689877
7068,-216000.0,-1788500.0,453.1479508561464
7088,-206000.0,-1788500.0,37.10328658639869
7108,-196000.0,-1788500.0,314.0252501178282
7128,-186000.0,-1788500.0,416.677388930081
7148,-176000.0,-1788500.0,295.518242920936
7168,-166000.0,-1788500.0,298.14922065156065
7188,-156000.0,-1788500.0,328.22492611731275
7209,-295500.0,-1788000.0,-61.46075342371928
7229,-285500.0,-1788000.0,12.861000947241145
7249,-275500.0,-1788000.0,175.88630387987808
7269,-265500.0,-1788000.0,261.1109330141161
7289,-255500.0,-1788000.0,370.9236637651398
7309,-245500.0,-1788000.0,322.941313465926
7329,-235500.0,-1788000.0,485.01971940932594
7349,-225500.0,-1788000.0,392.41798689670753
7369,-215500.0,-1788000.0,437.76271478218615
7389,-205500.0,-1788000.0,220.70334838683837
7409,-195500.0,-1788000.0,333.4042044624402
7429,-185500.0,-1788000.0,388.0809287858533
7449,-175500.0,-1788000.0,380.748911833408
7469,-165500.0,-1788000.0,278.1649652008006
7489,-155500.0,-1788000.0,324.0046803776439
7510,-295000.0,-1787500.0,32.9232175173823
7530,-285000.0,-1787500.0,-4.39454365902466
7550,-275000.0,-1787500.0,295.2234299077154
7570,-265000.0,-1787500.0,304.8526934073348
7590,-255000.0,-1787500.0,420.2125463535893
7610,-245000.0,-1787500.0,192.71654365337253
7630,-235000.0,-1787500.0,442.89172020477616
7650,-225000.0,-1787500.0,331.9459604018654
7670,-215000.0,-1787500.0,431.74364927835103
7690,-205000.0,-1787500.0,183.75828024483823
7710,-195000.0,-1787500.0,96.76748719489268
7730,-185000.0,-1787500.0,176.74183372158623
7750,-175000.0,-1787500.0,406.4228983509104
7770,-165000.0,-1787500.0,275.89517416237345
7790,-155000.0,-1787500.0,329.8194483545545
7811,-294500.0,-1787000.0,9.229049129904386
7831,-284500.0,-1787000.0,-27.178275669064288
7851,-274500.0,-1787000.0,93.52778456026178
7871,-264500.0,-1787000.0,259.0335145113537
7891,-254500.0,-1787000.0,228.6830697313829
7911,-244500.0,-1787000.0,225.87827614050263
7931,-234500.0,-1787000.0,333.8702952412799
7951,-224500.0,-1787000.0,347.0557020201821
7971,-214500.0,-1787000.0,454.62032580064175
7991,-204500.0,-1787000.0,304.1993855375361
8011,-194500.0,-1787000.0,300.94073310821267
8031,-184500.0,-1787000.0,290.7652436856477
8051,-174500.0,-1787000.0,216.1151128355907
8071,-164500.0,-1787000.0,245.86118614319076
8091,-154500.0,-1787000.0,348.0435651176284
8112,-294000.0,-1786500.0,59.68409092801914
8132,-284000.0,-1786500.0,-128.44825621740657
8152,-274000.0,-1786500.0,-84.03428187140875
8172,-264000.0,-1786500.0,268.7216287873355
8192,-254000.0,-1786500.0,388.42956605189977
8212,-244000.0,-1786500.0,99.806320651988
8232,-234000.0,-1786500.0,280.42384502736536
8252,-224000.0,-1786500.0,352.44480093228844
8272,-214000.0,-1786500.0,458.6617910343736
8292,-204000.0,-1786500.0,181.868962901448
8312,-194000.0,-1786500.0,206.328608275656
8332,-184000.0,-1786500.0,291.4288838039481
8352,-174000.0,-1786500.0,150.9896020164944
8372,-164000.0,-1786500.0,290.3395505356211
8392,-154000.0,-1786500.0,348.82856093235
8413,-293500.0,-1786000.0,7.369977912200848
8433,-283500.0,-1786000.0,-304.4634978850526
8453,-273500.0,-1786000.0,120.59989278102104
8473,-263500.0,-1786000.0,327.9073264788031
8493,-253500.0,-1786000.0,372.58834128768297
8513,-243500.0,-1786000.0,276.9894758241685
8533,-233500.0,-1786000.0,287.2545175456748
8553,-223500.0,-1786000.0,372.7043731407684
8573,-213500.0,-1786000.0,415.66604571911057
8593,-203500.0,-1786000.0,268.9799421251792
8613,-193500.0,-1786000.0,184.24312035400612
8633,-183500.0,-1786000.0,342.8589149851073
8653,-173500.0,-1786000.0,136.04535181791834
8673,-163500.0,-1786000.0,245.3241811619531
8693,-153500.0,-1786000.0,382.0037799746019
8714,-293000.0,-1785500.0,50.3045531611339
8734,-283000.0,-1785500.0,34.98894107892902
8754,-273000.0,-1785500.0,126.94503636972216
8774,-263000.0,-1785500.0,231.62274603040277
8794,-253000.0,-1785500.0,267.49000146253115
8814,-243000.0,-1785500.0,415.7442298956941
8834,-233000.0,-1785500.0,318.7421089668064
8854,-223000.0,-1785500.0,383.9211657301457
8874,-213000.0,-1785500.0,310.96735424486013
8894,-203000.0,-1785500.0,330.0437890312574
8914,-193000.0,-1785500.0,227.19493701912768
8934,-183000.0,-1785500.0,370.7646417289861
8954,-173000.0,-1785500.0,193.1034866812261
8974,-163000.0,-1785500.0,225.77461561176543
8994,-153000.0,-1785500.0,370.4396923153296
9015,-292500.0,-1785000.0,-53.352379893862135
9035,-282500.0,-1785000.0,-51.02813203110687
9055,-272500.0,-1785000.0,209.7749986907456
9075,-262500.0,-1785000.0,181.92730333596717
9095,-252500.0,-1785000.0,261.0117831018843
9115,-242500.0,-1785000.0,366.8765035018494
9135,-232500.0,-1785000.0,337.90853614153593
9155,-222500.0,-1785000.0,453.299471399524
9175,-212500.0,-1785000.0,420.2799206332549
9195,-202500.0,-1785000.0,425.50044385171367
9215,-192500.0,-1785000.0,215.51445088616236
9235,-182500.0,-1785000.0,304.6312961427351
9255,-172500.0,-1785000.0,150.93867561924242
9275,-162500.0,-1785000.0,256.99407384433914
9295,-152500.0,-1785000.0,349.3702373284157
9316,-292000.0,-1784500.0,166.92113866785792
9336,-282000.0,-1784500.0,44.09392291296648
9356,-272000.0,-1784500.0,179.4329304757932
9376,-262000.0,-1784500.0,349.77522707387465
9396,-252000.0,-1784500.0,310.6262636560708
9416,-242000.0,-1784500.0,400.9278504076836
9436,-232000.0,-1784500.0,372.0236671950443
9456,-222000.0,-1784500.0,386.2621613284338
9476,-212000.0,-1784500.0,316.37992732563674
9496,-202000.0,-1784500.0,450.93999864525017
9516,-192000.0,-1784500.0,214.6207813870208
9536,-182000.0,-1784500.0,269.83245507636565
9556,-172000.0,-1784500.0,286.30958783215755
9576,-162000.0,-1784500.0,343.7252760979204
9596,-152000.0,-1784500.0,331.9102125109999
9617,-291500.0,-1784000.0,44.15236326417104
9637,-281500.0,-1784000.0,98.50358412850996
9657,-271500.0,-1784000.0,291.748656693742
9677,-261500.0,-1784000.0,275.7154153305683
9697,-251500.0,-1784000.0,289.32628485009184
9717,-241500.0,-1784000.0,419.2783759687219
9737,-231500.0,-1784000.0,375.26209683276846
9757,-221500.0,-1784000.0,353.4378728372208
9777,-211500.0,-1784000.0,381.4195375718247
9797,-201500.0,-1784000.0,381.8451107121132
9817,-191500.0,-1784000.0,94.15224011080554
9837,-181500.0,-1784000.0,351.88422469548465
9857,-171500.0,-1784000.0,325.8662046422353
9877,-161500.0,-1784000.0,320.4631239815551
9897,-151500.0,-1784000.0,330.0418655872828
9918,-291000.0,-1783500.0,33.29859848788564
9938,-281000.0,-1783500.0,203.0190807097547
9958,-271000.0,-1783500.0,270.7307953724295
9978,-261000.0,-1783500.0,338.1485032641982
9998,-251000.0,-1783500.0,298.3689915013115
10018,-241000.0,-1783500.0,345.97754575968554
10038,-231000.0,-1783500.0,302.3090857352629
10058,-221000.0,-1783500.0,418.58332093329113
10078,-211000.0,-1783500.0,379.37182569685024
10098,-201000.0,-1783500.0,433.2197435868752
10118,-191000.0,-1783500.0,241.91952049587852
10138,-181000.0,-1783500.0,295.17316398987214
10158,-171000.0,-1783500.0,342.28329759963134
10178,-161000.0,-1783500.0,368.1225107739767
10198,-151000.0,-1783500.0,332.3067096473524
10219,-290500.0,-1783000.0,244.89676987519908
10239,-280500.0,-1783000.0,307.41222819864026
10259,-270500.0,-1783000.0,193.1800865073612
10279,-260500.0,-1783000.0,233.0280088618802
10299,-250500.0,-1783000.0,373.0650232225368
10319,-240500.0,-1783000.0,329.3556539631805
10339,-230500.0,-1783000.0,249.7526813316624
10359,-220500.0,-1783000.0,503.7350013655485
10379,-210500.0,-1783000.0,440.41286981616025
10399,-200500.0,-1783000.0,364.78526990400513
10419,-190500.0,-1783000.0,257.6690335366269
10439,-180500.0,-1783000.0,359.1581783081361
10459,-170500.0,-1783000.0,298.2436066449473
10479,-160500.0,-1783000.0,326.3255302029813
10499,-150500.0,-1783000.0,362.9398353490524
10500,-300000.0,-1782500.0,-39.968765647753045
10520,-290000.0,-1782500.0,105.10525687988844
10540,-280000.0,-1782500.0,283.6902174066325
10560,-270000.0,-1782500.0,270.99255320394434
10580,-260000.0,-1782500.0,206.28639904701427
10600,-250000.0,-1782500.0,341.0782307845999
10620,-240000.0,-1782500.0,234.55533018777817
10640,-230000.0,-1782500.0,202.3352134681843
10660,-220000.0,-1782500.0,489.1083333077226
10680,-210000.0,-1782500.0,403.6139329483116
10700,-200000.0,-1782500.0,327.758792416664
10720,-190000.0,-1782500.0,359.7621229793481
10740,-180000.0,-1782500.0,312.7678235998705
10760,-170000.0,-1782500.0,162.04486818617693
10780,-160000.0,-1782500.0,259.40656336655246
10801,-299500.0,-1782000.0,113.84518378050004
10821,-289500.0,-1782000.0,338.96124137916604
10841,-279500.0,-1782000.0,85.41253915905516
10861,-269500.0,-1782000.0,75.84565682557412
10881,-259500.0,-1782000.0,263.89593585936
10901,-249500.0,-1782000.0,277.8082874141694
10921,-239500.0,-1782000.0,394.3159861398357
10941,-229500.0,-1782000.0,121.2980878640663
10961,-219500.0,-1782000.0,432.92543916328265
10981,-209500.0,-1782000.0,398.7945224485619
11001,-199500.0,-1782000.0,371.0572363765445
11021,-189500.0,-1782000.0,284.30517623059603
11041,-179500.0,-1782000.0,260.6562198717249
11061,-169500.0,-1782000.0,148.5436315142285
11081,-159500.0,-1782000.0,289.6599533922235
11102,-299000.0,-1781500.0,32.53099131986262
11122,-289000.0,-1781500.0,319.4121757830952
11142,-279000.0,-1781500.0,303.56143672861424
11162,-269000.0,-1781500.0,241.8302707317604
11182,-259000.0,-1781500.0,372.36571361380686
11202,-249000.0,-1781500.0,300.95770826756217
11222,-239000.0,-1781500.0,341.86892003712734
11242,-229000.0,-1781500.0,48.06400757994916
11262,-219000.0,-1781500.0,448.2347516964584
11282,-209000.0,-1781500.0,370.0653436780775
11302,-199000.0,-1781500.0,404.3238760956141
11322,-189000.0,-1781500.0,383.1299339976084
11342,-179000.0,-1781500.0,400.3128441747008
11362,-169000.0,-1781500.0,145.01736411935482
11382,-159000.0,-1781500.0,318.77591773270154
11403,-298500.0,-1781000.0,45.03328429028388
11423,-288500.0,-1781000.0,244.4864821759003
11443,-278500.0,-1781000.0,107.0055185485842
11463,-268500.0,-1781000.0,130.86510250619406
11483,-258500.0,-1781000.0,401.0056198215438
11503,-248500.0,-1781000.0,355.51600026563693
11523,-238500.0,-1781000.0,368.4387467895455
11543,-228500.0,-1781000.0,129.55841606441936
11563,-218500.0,-1781000.0,296.9712488160262
11583,-208500.0,-1781000.0,386.8388351455497
11603,-198500.0,-1781000.0,369.4506084643818
11623,-188500.0,-1781000.0,446.3827641011039
11643,-178500.0,-1781000.0,366.4376240682202
11663,-168500.0,-1781000.0,218.56800305515057
11683,-158500.0,-1781000.0,342.5262505641029
