,X,Y,Bed
304,-298000.0,-1799500.0,310.8299907238783
314,-293000.0,-1799500.0,173.50306600774667
324,-288000.0,-1799500.0,315.7676642156934
334,-283000.0,-1799500.0,308.0654986613328
344,-278000.0,-1799500.0,422.1157004469742
354,-273000.0,-1799500.0,34.534459293154505
364,-268000.0,-1799500.0,315.2308978799262
374,-263000.0,-1799500.0,162.6036099336787
384,-258000.0,-1799500.0,304.3058487059576
394,-253000.0,-1799500.0,288.794170962182
404,-248000.0,-1799500.0,300.4779576456201
414,-243000.0,-1799500.0,298.01261896828765
424,-238000.0,-1799500.0,215.74124804964725
434,-233000.0,-1799500.0,208.5428157249395
444,-228000.0,-1799500.0,125.61689529625164
454,-223000.0,-1799500.0,254.10626272748095
464,-218000.0,-1799500.0,330.49234786488205
474,-213000.0,-1799500.0,383.50120711659497
484,-208000.0,-1799500.0,314.86975500526466
494,-203000.0,-1799500.0,413.5463564928464
504,-198000.0,-1799500.0,300.19060351985394
514,-193000.0,-1799500.0,358.3345180705387
524,-188000.0,-1799500.0,314.12771722039304
534,-183000.0,-1799500.0,274.20060320283
544,-178000.0,-1799500.0,315.3849943601463
554,-173000.0,-1799500.0,202.34614677961252
564,-168000.0,-1799500.0,435.64780809164057
574,-163000.0,-1799500.0,195.91451145202996
584,-158000.0,-1799500.0,306.6261247866664
594,-153000.0,-1799500.0,340.92174908555216
603,-298500.0,-1799000.0,335.5656329066788
613,-293500.0,-1799000.0,158.9584658949414
623,-288500.0,-1799000.0,320.89967241386347
633,-283500.0,-1799000.0,405.1815744679367
643,-278500.0,-1799000.0,514.4403359252824
653,-273500.0,-1799000.0,57.77072032724696
663,-268500.0,-1799000.0,324.5067117613179
673,-263500.0,-1799000.0,79.3523404722805
683,-258500.0,-1799000.0,337.42000657060805
693,-253500.0,-1799000.0,197.46293836526135
703,-248500.0,-1799000.0,298.3179481675448
713,-243500.0,-1799000.0,127.20449656748006
723,-238500.0,-1799000.0,205.1591032335212
733,-233500.0,-1799000.0,304.1879533499814
743,-228500.0,-1799000.0,294.05007737470265
753,-223500.0,-1799000.0,340.970970505344
763,-218500.0,-1799000.0,210.34680381620157
773,-213500.0,-1799000.0,334.2733246591655
783,-208500.0,-1799000.0,282.2027120714396
793,-203500.0,-1799000.0,432.92185248103857
803,-198500.0,-1799000.0,416.527555965324
813,-193500.0,-1799000.0,212.08324582404688
823,-188500.0,-1799000.0,345.8897746044207
833,-183500.0,-1799000.0,181.83608637505952
843,-178500.0,-1799000.0,453.37006945601337
853,-173500.0,-1799000.0,169.36712304012838
863,-168500.0,-1799000.0,138.0688790906005
873,-163500.0,-1799000.0,133.1222615240297
883,-158500.0,-1799000.0,91.96342341064693
893,-153500.0,-1799000.0,358.80614729477867
902,-299000.0,-1798500.0,364.1933198429931
912,-294000.0,-1798500.0,93.21508426756073
922,-289000.0,-1798500.0,349.2296352473441
932,-284000.0,-1798500.0,417.2070784207656
942,-279000.0,-1798500.0,470.0474988429971
952,-274000.0,-1798500.0,234.1137997104555
962,-269000.0,-1798500.0,154.0216598992836
972,-264000.0,-1798500.0,102.20949705890214
982,-259000.0,-1798500.0,331.0484112484782
992,-254000.0,-1798500.0,226.2266710296593
1002,-249000.0,-1798500.0,297.1817343545793
1012,-244000.0,-1798500.0,163.7188261308156
1022,-239000.0,-1798500.0,218.10943496965356
1032,-234000.0,-1798500.0,112.46216674593424
1042,-229000.0,-1798500.0,297.09193075761124
1052,-224000.0,-1798500.0,332.08442245480023
1062,-219000.0,-1798500.0,420.5946550972986
1072,-214000.0,-1798500.0,344.2750556664396
1082,-209000.0,-1798500.0,196.72055265964175
1092,-204000.0,-1798500.0,426.1247627445426
1102,-199000.0,-1798500.0,278.20958623821525
1112,-194000.0,-1798500.0,182.99871789488392
1122,-189000.0,-1798500.0,411.40903635645606
1132,-184000.0,-1798500.0,239.27184232248703
1142,-179000.0,-1798500.0,423.4758635805134
1152,-174000.0,-1798500.0,289.96749090197966
1162,-169000.0,-1798500.0,303.6907647201865
1172,-164000.0,-1798500.0,342.9560406781688
1182,-159000.0,-1798500.0,206.5780630416995
1192,-154000.0,-1798500.0,329.4113073954604
1201,-299500.0,-1798000.0,350.310622811328
1211,-294500.0,-1798000.0,83.30739303575082
1221,-289500.0,-1798000.0,303.2703006860989
1231,-284500.0,-1798000.0,346.850114710639
1241,-279500.0,-1798000.0,444.3326352057196
1251,-274500.0,-1798000.0,184.9312694483309
1261,-269500.0,-1798000.0,210.0690778982668
1271,-264500.0,-1798000.0,219.8894012967396
1281,-259500.0,-1798000.0,387.7170129892597
1291,-254500.0,-1798000.0,399.3605854060474
1301,-249500.0,-1798000.0,371.4823860693445
1311,-244500.0,-1798000.0,261.3207255088037
1321,-239500.0,-1798000.0,149.77194617280193
1331,-234500.0,-1798000.0,206.65297337527488
1341,-229500.0,-1798000.0,202.27590987805155
1351,-224500.0,-1798000.0,434.9082492364786
1361,-219500.0,-1798000.0,455.7681880479414
1371,-214500.0,-1798000.0,325.2190359762137
1381,-209500.0,-1798000.0,409.1653341866664
1391,-204500.0,-1798000.0,419.69630709208656
1401,-199500.0,-1798000.0,431.46954643718766
1411,-194500.0,-1798000.0,329.01377959789903
1421,-189500.0,-1798000.0,327.1970938359634
1431,-184500.0,-1798000.0,231.27391854487715
1441,-179500.0,-1798000.0,163.06790659667004
1451,-174500.0,-1798000.0,273.1800688197013
1461,-169500.0,-1798000.0,256.8361876228764
1471,-164500.0,-1798000.0,305.2392979268235
1481,-159500.0,-1798000.0,249.3464744057013
1491,-154500.0,-1798000.0,357.6575405308081
1500,-300000.0,-1797500.0,346.0833475830002
1510,-295000.0,-1797500.0,187.5944892848105
1520,-290000.0,-1797500.0,227.43641127097328
1530,-285000.0,-1797500.0,385.6985218029919
1540,-280000.0,-1797500.0,443.0408548218547
1550,-275000.0,-1797500.0,344.2490009685432
1560,-270000.0,-1797500.0,251.7249024834737
1570,-265000.0,-1797500.0,272.32162453848827
