,X,Y,Bed
2605,-197500.0,-1796000.0,348.63596081749006
2615,-192500.0,-1796000.0,241.15358563235287
2625,-187500.0,-1796000.0,349.7208486341269
2635,-182500.0,-1796000.0,247.9888775748105
2645,-177500.0,-1796000.0,288.210335036406
2655,-172500.0,-1796000.0,177.66760818849
2665,-167500.0,-1796000.0,289.65483531171753
2675,-162500.0,-1796000.0,327.1054936034584
2685,-157500.0,-1796000.0,242.03934225941623
2695,-152500.0,-1796000.0,200.2593041491997
2705,-297500.0,-1795500.0,266.8495575498057
2715,-292500.0,-1795500.0,113.21603268983114
2725,-287500.0,-1795500.0,127.83001877004588
2735,-282500.0,-1795500.0,195.3011179856261
2745,-277500.0,-1795500.0,217.7622498273584
2755,-272500.0,-1795500.0,145.69932526092106
2765,-267500.0,-1795500.0,335.1902889318058
2775,-262500.0,-1795500.0,378.8255105201359
2785,-257500.0,-1795500.0,206.62186937793103
2795,-252500.0,-1795500.0,441.4355383642338
2805,-247500.0,-1795500.0,431.9915636850024
2815,-242500.0,-1795500.0,305.3245633817416
2825,-237500.0,-1795500.0,344.08235772541155
2835,-232500.0,-1795500.0,337.07924785815766
2845,-227500.0,-1795500.0,264.47254016192176
2855,-222500.0,-1795500.0,332.7768000746828
2865,-217500.0,-1795500.0,256.75727002445643
2875,-212500.0,-1795500.0,195.9171705346573
2885,-207500.0,-1795500.0,399.4370174487075
2895,-202500.0,-1795500.0,286.1264212096174
2905,-197500.0,-1795500.0,424.9930891729672
2915,-192500.0,-1795500.0,289.98268333563743
2925,-187500.0,-1795500.0,391.3524214517839
2935,-182500.0,-1795500.0,373.1193225948011
2945,-177500.0,-1795500.0,348.6918354572088
2955,-172500.0,-1795500.0,154.68036168392206
2965,-167500.0,-1795500.0,295.12110376301035
2975,-162500.0,-1795500.0,343.6324897014242
2985,-157500.0,-1795500.0,169.4585509585532
2995,-152500.0,-1795500.0,147.59358210492323
3005,-297500.0,-1795000.0,170.39366411458116
3015,-292500.0,-1795000.0,89.62219480586776
3025,-287500.0,-1795000.0,203.77316770465612
3035,-282500.0,-1795000.0,140.34097557051103
3045,-277500.0,-1795000.0,103.40573191998566
3055,-272500.0,-1795000.0,155.33291258681632
