,x,y,bedrock_altitude (m)
6638,-1600999.8,-233499.72,-353.84275327420784
6658,-1590999.8,-233499.72,-973.2508540265012
6678,-1580999.8,-233499.72,-927.241343284015
6698,-1570999.8,-233499.72,-1303.0068171866485
6718,-1560999.8,-233499.72,-1138.0203981206453
6738,-1550999.8,-233499.72,-672.4771478848897
6758,-1540999.8,-233499.72,-939.7143328369194
6778,-1530999.8,-233499.72,-933.3097960721016
6798,-1520999.8,-233499.72,-868.6350938777246
6819,-1610499.8,-232999.72,87.41616891014053
6839,-1600499.8,-232999.72,-392.3678425863429
6859,-1590499.8,-232999.72,-935.0107684489489
6879,-1580499.8,-232999.72,-991.831957501464
6899,-1570499.8,-232999.72,-1306.9776620619884
6919,-1560499.8,-232999.72,-1210.9113633313768
6939,-1550499.8,-232999.72,-654.249287339769
6959,-1540499.8,-232999.72,-976.4078109792064
6979,-1530499.8,-232999.72,-778.0742880773172
6999,-1520499.8,-232999.72,-1009.6223185216812
7000,-1619999.8,-232499.72,25.73077761679272
7020,-1609999.8,-232499.72,-66.48043771626484
7040,-1599999.8,-232499.72,-449.9354920996004
7060,-1589999.8,-232499.72,-927.2333045523868
7080,-1579999.8,-232499.72,-1017.4416189577644
7100,-1569999.8,-232499.72,-1325.805056282686
7120,-1559999.8,-232499.72,-1254.566605579569
7140,-1549999.8,-232499.72,-629.2107247804719
7160,-1539999.8,-232499.72,-893.8840469788474
7180,-1529999.8,-232499.72,-673.5901281284685
7201,-1619499.8,-231999.72,-51.87284662451136
7221,-1609499.8,-231999.72,-93.90131197882708
7241,-1599499.8,-231999.72,-67.35552871857854
7261,-1589499.8,-231999.72,-910.860711493084
7281,-1579499.8,-231999.72,-1019.7952186009178
7301,-1569499.8,-231999.72,-1266.7800203676834
7321,-1559499.8,-231999.72,-1255.0635303385843
7341,-1549499.8,-231999.72,-768.0002353979712
7361,-1539499.8,-231999.72,-1024.0717311012968
7381,-1529499.8,-231999.72,-605.2500399920111
7402,-1618999.8,-231499.72,-120.8450417268769
7422,-1608999.8,-231499.72,-67.05990236470544
7442,-1598999.8,-231499.72,-521.3460091008833
7462,-1588999.8,-231499.72,-876.8346338611542
7482,-1578999.8,-231499.72,-1026.9185807081926
7502,-1568999.8,-231499.72,-1153.8673811691187
7522,-1558999.8,-231499.72,-1165.014522032996
7542,-1548999.8,-231499.72,-790.9455259050558
7562,-1538999.8,-231499.72,-1018.5631358276738
7582,-1528999.8,-231499.72,-595.8035931243732
7603,-1618499.8,-230999.72,-46.18419419019101
7623,-1608499.8,-230999.72,-238.29018583959055
7643,-1598499.8,-230999.72,-766.3966763660128
7663,-1588499.8,-230999.72,-907.9114268712664
7683,-1578499.8,-230999.72,-1157.3303929707429
7703,-1568499.8,-230999.72,-1171.95678065338
7723,-1558499.8,-230999.72,-1011.7011750152434
7743,-1548499.8,-230999.72,-822.7941540490194
7763,-1538499.8,-230999.72,-1112.9771964563004
7783,-1528499.8,-230999.72,-580.9063072914803
7804,-1617999.8,-230499.72,-234.0028317925854
7824,-1607999.8,-230499.72,-114.68101306528978
7844,-1597999.8,-230499.72,-570.9504092614711
7864,-1587999.8,-230499.72,-988.7999877480024
7884,-1577999.8,-230499.72,-1097.087665315446
7904,-1567999.8,-230499.72,-1219.831284337669
7924,-1557999.8,-230499.72,-1117.2758032451457
7944,-1547999.8,-230499.72,-971.8653426135648
7964,-1537999.8,-230499.72,-1180.8400541988706
7984,-1527999.8,-230499.72,-810.6995458834551
8005,-1617499.8,-229999.72,-106.5889619106544
8025,-1607499.8,-229999.72,-67.26776385103875
8045,-1597499.8,-229999.72,-643.4899820044266
8065,-1587499.8,-229999.72,-1025.0244770479255
8085,-1577499.8,-229999.72,-1132.9768770087992
8105,-1567499.8,-229999.72,-1227.1584895191563
8125,-1557499.8,-229999.72,-1155.937834313674
8145,-1547499.8,-229999.72,-1169.9126225428006
8165,-1537499.8,-229999.72,-1076.4483753396112
8185,-1527499.8,-229999.72,-702.5192926742116
8206,-1616999.8,-229499.72,44.16683432756111
8226,-1606999.8,-229499.72,-98.49972022967424
8246,-1596999.8,-229499.72,-534.6874401430962
8266,-1586999.8,-229499.72,-957.2063843445304
8286,-1576999.8,-229499.72,-1126.3693910809948
8306,-1566999.8,-229499.72,-1284.193267328478
8326,-1556999.8,-229499.72,-1193.360926982083
8346,-1546999.8,-229499.72,-1041.135249158395
8366,-1536999.8,-229499.72,-1144.6219590053047
8386,-1526999.8,-229499.72,-648.9367453162602
8407,-1616499.8,-228999.72,-49.742694295641016
8427,-1606499.8,-228999.72,-89.77287655007477
8447,-1596499.8,-228999.72,-564.6280762837147
8467,-1586499.8,-228999.72,-1033.255997750194
8487,-1576499.8,-228999.72,-1146.6589266121923
8507,-1566499.8,-228999.72,-1231.1099830367216
8527,-1556499.8,-228999.72,-1180.0398157798743
8547,-1546499.8,-228999.72,-990.1252661611276
8567,-1536499.8,-228999.72,-1108.3414248514212
8587,-1526499.8,-228999.72,-712.8430977375955
8608,-1615999.8,-228499.72,-145.6701230880153
8628,-1605999.8,-228499.72,30.40332389285271
8648,-1595999.8,-228499.72,-539.4412474142168
8668,-1585999.8,-228499.72,-928.624613612349
8688,-1575999.8,-228499.72,-1215.0145889470148
8708,-1565999.8,-228499.72,-1225.328613894114
8728,-1555999.8,-228499.72,-1164.8800069754222
8748,-1545999.8,-228499.72,-1026.5947664366863
8768,-1535999.8,-228499.72,-1013.4162383315196
8788,-1525999.8,-228499.72,-632.4002540335246
8809,-1615499.8,-227999.72,-116.96460923395756
8829,-1605499.8,-227999.72,2.0103387557279104
8849,-1595499.8,-227999.72,-637.8444650746508
8869,-1585499.8,-227999.72,-898.8676414350778
8889,-1575499.8,-227999.72,-1203.507742400601
8909,-1565499.8,-227999.72,-1263.6600350136675
8929,-1555499.8,-227999.72,-1014.9843359956684
8949,-1545499.8,-227999.72,-821.937383783162
8969,-1535499.8,-227999.72,-836.7648395608923
8989,-1525499.8,-227999.72,-716.5704207441778
9010,-1614999.8,-227499.72,88.20824225722043
9030,-1604999.8,-227499.72,92.64185064054288
9050,-1594999.8,-227499.72,-770.3037506027565
9070,-1584999.8,-227499.72,-940.8141325822868
9090,-1574999.8,-227499.72,-1182.8371579638767
9110,-1564999.8,-227499.72,-1262.423823837031
9130,-1554999.8,-227499.72,-730.1115775353641
9150,-1544999.8,-227499.72,-744.6382703545828
9170,-1534999.8,-227499.72,-670.9486714159988
9190,-1524999.8,-227499.72,-672.4934964475202
9211,-1614499.8,-226999.72,89.34896977861894
9231,-1604499.8,-226999.72,86.05441388752101
9251,-1594499.8,-226999.72,-674.4927093540484
9271,-1584499.8,-226999.72,-907.0525211991086
9291,-1574499.8,-226999.72,-1178.0200002787335
9311,-1564499.8,-226999.72,-1211.6253531744433
9331,-1554499.8,-226999.72,-552.8478522832002
9351,-1544499.8,-226999.72,-717.0447484452752
9371,-1534499.8,-226999.72,-525.1206041335186
9391,-1524499.8,-226999.72,-832.9026454699043
9412,-1613999.8,-226499.72,4.453057710996775
9432,-1603999.8,-226499.72,47.97769053338253
9452,-1593999.8,-226499.72,-577.0999915613829
9472,-1583999.8,-226499.72,-818.5025372266123
9492,-1573999.8,-226499.72,-1181.3363020510535
9512,-1563999.8,-226499.72,-1256.4666703858372
9532,-1553999.8,-226499.72,-449.7752704184705
9552,-1543999.8,-226499.72,-574.4392622099296
9572,-1533999.8,-226499.72,-493.9156783737789
9592,-1523999.8,-226499.72,-832.7388519707957
9613,-1613499.8,-225999.72,51.07949678894106
9633,-1603499.8,-225999.72,-47.205999731007005
9653,-1593499.8,-225999.72,-623.2321707877513
9673,-1583499.8,-225999.72,-867.4503812198827
9693,-1573499.8,-225999.72,-1225.6974914706018
9713,-1563499.8,-225999.72,-1151.3237106017884
9733,-1553499.8,-225999.72,-514.6259525753277
9753,-1543499.8,-225999.72,-437.0194256111987
9773,-1533499.8,-225999.72,-557.9118206040205
9793,-1523499.8,-225999.72,-937.2662923214637
9814,-1612999.8,-225499.72,-100.7017225249296
9834,-1602999.8,-225499.72,-402.1384400024816
9854,-1592999.8,-225499.72,-764.028313262512
9874,-1582999.8,-225499.72,-873.1483094088509
9894,-1572999.8,-225499.72,-1230.337114199655
9914,-1562999.8,-225499.72,-1035.8303815510646
9934,-1552999.8,-225499.72,-582.4152141078152
9954,-1542999.8,-225499.72,-421.4962178085485
9974,-1532999.8,-225499.72,-461.8743257639222
9994,-1522999.8,-225499.72,-805.2556408297305
10015,-1612499.8,-224999.72,-78.92528715740013
10035,-1602499.8,-224999.72,-458.403291379243
10055,-1592499.8,-224999.72,-733.1041705355343
10075,-1582499.8,-224999.72,-638.3226767316088
10095,-1572499.8,-224999.72,-1313.2453348238805
10115,-1562499.8,-224999.72,-1123.3097747635254
10135,-1552499.8,-224999.72,-588.165741075567
10155,-1542499.8,-224999.72,-373.6360075683213
10175,-1532499.8,-224999.72,-539.4633190945939
10195,-1522499.8,-224999.72,-1061.2754919727206
10216,-1611999.8,-224499.72,-303.2235855653107
10236,-1601999.8,-224499.72,-598.5445121664275
10256,-1591999.8,-224499.72,-647.8834071909826
10276,-1581999.8,-224499.72,-708.1737787684258
10296,-1571999.8,-224499.72,-1276.5323732755933
10316,-1561999.8,-224499.72,-1179.823682393847
10336,-1551999.8,-224499.72,-583.2000503166005
10356,-1541999.8,-224499.72,-438.6024549427897
10376,-1531999.8,-224499.72,-340.90716110371613
10396,-1521999.8,-224499.72,-1243.387701931397
10417,-1611499.8,-223999.72,-375.1235310238548
10437,-1601499.8,-223999.72,-619.1614050137888
10457,-1591499.8,-223999.72,-764.1255946679564
10477,-1581499.8,-223999.72,-1071.1586682349737
10497,-1571499.8,-223999.72,-1278.815687800189
10517,-1561499.8,-223999.72,-1235.1317197473038
10537,-1551499.8,-223999.72,-537.1964476960915
10557,-1541499.8,-223999.72,-611.7122682971794
10577,-1531499.8,-223999.72,-624.6027534934798
